,SMILES,4-block polymer,ExactMolWt,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,HeavyAtomMolWt,MaxAbsPartialCharge,MaxPartialCharge,MinAbsPartialCharge,MinPartialCharge,MolWt,NumValenceElectrons,Asphericity,Eccentricity,InertialShapeFactor,NPR1,NPR2,PMI1,PMI2,PMI3,RadiusOfGyration,SpherocityIndex,Band Gap (eV),Band Gap Uncertainty (eV),Total Dielectric Constant,Total Dielectric Constant Uncertainty,Probability of Improvement
178,C1=CC=CC=C1NCC1=CSC=C1,C6H4-NH-CH2-C4H2S,189.061220352,1.0769230769230769,1.9230769230769231,2.6153846153846154,178.19499999999996,0.38093607007602404,0.040853941243321056,0.040853941243321056,-0.38093607007602404,189.28300000000002,66.0,0.44407408886633687,0.9971245673002953,0.007111416357192629,0.2422983966498183,0.8685193981745425,286.0144995555027,1091.257747096636,1246.3283165696562,2.6459803508286988,0.16639784055299298,3.29743,0.6297757574885336,3.9322400000000033,0.7689421771432191,0.0002829864883965985
780,C1=CC=CC=C1NC(=S)C1=CC=CC=C1,C6H4-NH-CS-C6H4,213.061220352,0.8,1.3333333333333333,1.9333333333333333,202.21699999999996,0.3461008339482039,0.11048473924804984,0.11048473924804984,-0.3461008339482039,213.305,74.0,0.6274206645772951,0.991280102823215,0.0033092462708978663,0.14234923010365738,0.7804292062763857,251.038045402979,1647.3844231978023,1872.574509992442,3.092659312724145,0.0033534137730100964,3.0583,0.5957220075986424,5.0162200000000015,0.986210947178086,0.0002827767882598791
401,C(=S)COC1=CSC=C1,CS-CH2-O-C4H2S,157.986006812,1.7777777777777777,2.6666666666666665,3.2222222222222223,152.19899999999998,0.4878005017529409,0.12999155385428282,0.12999155385428282,-0.4878005017529409,158.24699999999999,48.0,0.5655293544816139,0.9929613613049413,0.004960944693190091,0.17436037434657242,0.8885435218664515,129.3709808359321,624.0551940407289,903.7974029709612,2.5263463810561886,0.04898244098740421,3.459950000000001,0.5604203648200757,4.014609999999999,0.7431047646721621,0.0002770302737245665
1034,NCNC(=S),NH-CH2-NH-CS,90.02516919199999,2.0,2.6,2.6,84.10300000000001,0.3698706008120547,0.06296749567979174,0.06296749567979174,-0.3698706008120547,90.151,30.0,0.7531641603461746,0.9826594378076875,0.02877517075937487,0.23407277993638984,0.726531858019724,17.51950407579165,198.1539275097591,194.7499269113918,1.6018415009283278,0.05828182672245041,3.41111,0.563554220366358,3.9919300000000004,0.8348810505798865,0.0002733516731345182
323,C(=O)NC1=CSC=C1O,CO-NH-C4H2S-O,143.0040994,1.6666666666666667,2.4444444444444446,2.888888888888889,138.12699999999998,0.5048907024423565,0.21113578670515679,0.21113578670515679,-0.5048907024423565,143.167,48.0,0.3196535348915325,0.9389389903117498,0.003091103053664429,0.3490201456358816,0.64982398898419,208.97721348449005,392.80779190374204,596.1356775307157,2.0852602967704925,4.2125640289839805e-10,2.9432499999999986,0.6823779647374177,4.418330000000001,0.7243572434260681,0.00027190381070522706
566,OCC1=CSC=C1C1=CC=CC=C1,O-CH2-C4H2S-C6H4,190.04523594,1.0769230769230769,1.8461538461538463,2.5384615384615383,180.18699999999995,0.3916266757957829,0.06955408697706462,0.06955408697706462,-0.3916266757957829,190.26700000000002,66.0,0.37625035798523315,0.9576735370574498,0.0021282048578746614,0.2909422067396806,0.7584823160100627,361.41853700573665,939.8359994239179,1229.3597260035283,2.6553202542961283,0.0849713454936579,3.1131200000000017,0.6529812458649015,4.1244900000000015,0.8101788765530384,0.0002698425062522605
173,C1=CC=CC=C1C(=S)OC(=O),C6H4-CS-O-CO,166.008850432,1.3636363636363635,2.0,2.5454545454545454,160.15299999999996,0.416150831307718,0.29884070083581343,0.29884070083581343,-0.416150831307718,166.201,56.0,0.26960451346625575,0.9800703066698512,0.0032874914135610452,0.17923490477937523,0.7488449404321609,272.5754420594244,791.5497565834509,859.9789969324933,2.2391256071647074,0.3514010739440068,2.9568600000000003,0.6558194421807927,4.530189999999999,0.8585510714365544,0.000268302298789436
297,C(=O)CNC1=CC=CC=C1,CO-CH2-NH-C6H4,135.068413908,1.3,2.0,2.6,126.09399999999998,0.3782604872437378,0.13853582083720428,0.13853582083720428,-0.3782604872437378,135.16599999999997,52.0,0.6840353178171854,0.9710898058976267,0.010291968473977679,0.26017793744481926,0.8897453275492657,87.31959734408873,467.79705957380054,786.0629736291678,2.1217142832278837,0.1564411721087721,3.4972799999999995,0.5614681009816123,3.8531800000000005,0.776254597972453,0.00025966186907152444
138,C1=CC=CC=C1COC(=S),C6H4-CH2-O-CS,152.029585876,1.3,2.0,2.6,144.15399999999997,0.4851519317947797,0.1463416587568963,0.1463416587568963,-0.4851519317947797,152.218,52.0,0.30582587402605554,0.9850122462839592,0.00821433872464646,0.2134843952727732,0.8260157453042651,124.7896745851948,650.3234038049798,739.348329885253,2.4561283551137234,0.07101048143719814,3.4602999999999997,0.562221595848785,3.982340000000001,0.7363402687980809,0.00025753546977690285
432,C(=S)NCC(=O),CS-NH-CH2-CO,103.00918478,1.8333333333333333,2.5,2.6666666666666665,98.106,0.3754298955155949,0.1385432870751994,0.1385432870751994,-0.3754298955155949,103.14599999999999,34.0,0.41419702063773944,0.9881772771345778,0.010705601430151621,0.3152964517294197,0.8076279831846712,79.11380633016542,346.0678447683537,355.22546005247113,1.7528583390030301,0.05478474186235486,3.246089999999998,0.6330913162272428,4.037159999999998,0.7231234783908524,0.00025618410722831424
755,C1=CC=CC=C1C(=O)C1=CC=CC=C1C,C6H4-CO-C6H4-CH2,196.088815004,0.8666666666666667,1.4666666666666666,2.1333333333333333,184.15299999999996,0.28860494148678917,0.19278667287527262,0.19278667287527262,-0.28860494148678917,196.249,74.0,0.38598666737174825,0.9644274063439808,0.002385307963438213,0.25046019416483306,0.813839116110221,348.5881125487422,1115.7265690515576,1381.699533647737,2.7597578851065654,0.04205575505518672,3.0995399999999984,0.642783728545739,4.250989999999999,0.7658808867152068,0.00025512345931197957
71,C1=CSC=C1C(=S)OC(=O),C4H2S-CS-O-CO,171.965271368,1.8,2.6,3.1,168.19799999999998,0.41611866216451016,0.29884117672318794,0.29884117672318794,-0.41611866216451016,172.23,52.0,0.5931116092944179,0.9511104437074377,0.0032637726084096498,0.30869512729958326,0.8687371968844508,257.6805515038413,755.9756314611367,853.6192416060011,2.2062617326796548,0.30944729123194825,2.70606,0.6736316965806197,5.645680000000003,0.8843097408841936,0.0002535462831094989
292,C(=O)CC(=S)C1=CSC=C1,CO-CH2-CS-C4H2S,169.986006812,1.8,2.6,3.1,164.20999999999998,0.30299494643843755,0.12473886395006813,0.12473886395006813,-0.30299494643843755,170.25799999999998,52.0,0.24286311836632296,0.9876782178257539,0.0026773716038618867,0.3556072513760884,0.9144152658372183,343.92859972469256,677.409806216864,895.2644717262546,2.472526158517041,0.09491201439394362,2.900950000000001,0.6449458293703031,4.8993,0.723019164719953,0.0002524225218566436
167,C1=CC=CC=C1C(=S)C(=O)O,C6H4-CS-CO-O,166.008850432,1.2727272727272727,1.8181818181818181,2.272727272727273,160.15299999999996,0.4770122365611774,0.34684487319471896,0.34684487319471896,-0.4770122365611774,166.201,56.0,0.36260767994310983,0.9511582882033311,0.0028971895439885887,0.31676391071020826,0.7391909426542483,263.77616517511984,626.7920811274913,880.5654933806545,2.345575393414609,0.026004253059844388,2.80401,0.7068201220778175,4.535510000000001,0.7367843647057523,0.0002497905840447289
447,C(=S)OCC1=CC=CC=C1,CS-O-CH2-C6H4,152.029585876,1.3,2.0,2.6,144.154,0.4851519317947797,0.1463416587568963,0.1463416587568963,-0.4851519317947797,152.218,52.0,0.5644750215544979,0.9415419638711654,0.005595074628073757,0.2333854571481513,0.854308404797253,191.28551249921676,680.779401053157,882.046009680049,2.4503882444615264,0.06396062440507916,3.2292100000000006,0.6560590535970023,3.92132,0.7344330274663965,0.00024663724218573297
881,C(=O)C(=O)C1=CC=CC=C1N,CO-CO-C6H4-NH,149.047678464,1.3636363636363635,2.0,2.5454545454545454,142.093,0.3981276048197163,0.2269297548960054,0.2269297548960054,-0.3981276048197163,149.14899999999997,56.0,0.2917588755404825,0.9261887566591369,0.0024611232334551744,0.3648712063091905,0.6367191389965434,251.90954639171886,431.8770175683851,676.247462835076,2.168734057484543,3.786403122323044e-11,2.9146099999999984,0.6596049816926024,4.639840000000001,0.7321246096479789,0.0002443082637666716
576,OCC(=O)C(=S),O-CH2-CO-CS,103.993200368,2.0,2.5,2.5,100.09800000000001,0.38818823440779404,0.1911427630491154,0.1911427630491154,-0.38818823440779404,104.13,34.0,0.4608204391606922,0.9431809230927484,0.010161725005010808,0.2202332761903879,0.6507702048829186,77.39085626804973,186.28107726842157,272.42348343247903,1.8355292607526992,2.7186410156284097e-10,2.9783899999999988,0.6563187019428749,4.371919999999999,0.8516895005141144,0.00023830833522843148
206,CC1=CSC=C1C1=CC=CC=C1N,CH2-C4H2S-C6H4-NH,189.061220352,1.0769230769230769,1.8461538461538463,2.4615384615384617,178.19499999999996,0.39822533165033913,0.03936059612176783,0.03936059612176783,-0.39822533165033913,189.283,66.0,0.42715523597491134,0.962335972828845,0.0033638814256691475,0.25440205394529586,0.827266353433419,279.0538506400045,916.068674422778,1095.520753445494,2.5395811895542733,0.11907275740155289,3.1131800000000003,0.6540677597638184,4.093500000000004,0.7746332498879134,0.0002369054917705547
446,C(=S)OCC1=CSC=C1,CS-O-CH2-C4H2S,157.986006812,1.7777777777777777,2.6666666666666665,3.2222222222222223,152.19899999999998,0.4851209476906181,0.1463423962069694,0.1463423962069694,-0.4851209476906181,158.247,48.0,0.6942110295863345,0.9636918486718554,0.004543797357875243,0.25501186380878216,0.9518476627887359,191.6848571963134,627.5334226033241,1120.9950289986632,2.105613267325533,0.0684438609216458,2.9507700000000003,0.6406474510249967,4.613660000000001,0.9461578888939566,0.0002357418022624234
703,C1=CSC=C1OC1=CSC=C1C(=O),C4H2S-O-C4H2S-CO,209.980921432,1.2307692307692308,2.1538461538461537,2.8461538461538463,204.23099999999997,0.45486679946298925,0.1541483515927099,0.1541483515927099,-0.45486679946298925,210.27899999999997,66.0,0.5017877234289021,0.9724702967621927,0.0023113469375363287,0.23601506168615288,0.8067353540549822,341.79981399656384,1210.5435193698167,1600.9122824106182,2.698143801690014,1.6125736098641815e-10,2.8838799999999996,0.6516970121373631,4.787650000000001,0.860995487278811,0.00023469498382740407
316,C(=O)C(=S)NC,CO-CS-NH-CH2,103.00918478,2.0,2.5,2.5,98.106,0.376682611796602,0.17656960378974185,0.17656960378974185,-0.376682611796602,103.146,34.0,0.3345568318233235,0.9442024860060122,0.00822050112955428,0.2891713293363526,0.6700222944100327,87.10597251734055,211.39530208409843,294.8488348643131,1.7536551869662624,1.2985413727927762e-09,2.82743,0.718310584987193,4.30979,0.7756920791268996,0.0002325488298535973
15,C1=CSC=C1C1=CC=CC=C1OC,C4H2S-C6H4-O-CH2,190.04523594,1.1538461538461537,2.0,2.6923076923076925,180.18699999999995,0.49611364679357056,0.12620971413429535,0.12620971413429535,-0.49611364679357056,190.26699999999997,66.0,0.4031728142719397,0.962912211460675,0.002372349098795505,0.26683329179947063,0.7770653417873503,317.7588627204374,930.3572845087612,1195.164842517806,2.601805617060916,0.06839633298253853,3.233130000000001,0.6195920772228435,4.0376600000000025,0.7739201326529599,0.00023234661782698312
616,OC(=S)CC(=O),O-CS-CH2-CO,103.993200368,2.0,2.5,2.5,100.09799999999998,0.501648133598313,0.1632089877696576,0.1632089877696576,-0.501648133598313,104.13,34.0,0.3698649373619615,0.9822933706605744,0.011302156869090278,0.3485511764075945,0.8342759870760408,66.33636531946135,254.18437948052264,273.70742967295394,1.7431506055924153,0.1963565120403675,3.3265499999999992,0.6031299892493899,3.8938099999999998,0.7986007477145145,0.00022936733936888693
585,OCNC(=S),O-CH2-NH-CS,91.00918478,2.0,2.6,2.6,86.095,0.3765790985972612,0.11292972497596394,0.11292972497596394,-0.3765790985972612,91.135,30.0,0.7502329700205544,0.9517960730787708,0.020019626833099376,0.09312599039779189,0.9368062672182089,24.673685203877092,268.88491464288495,248.8115187863087,1.7944205305760212,0.10525067762322168,3.268779999999999,0.6193362515270022,3.947980000000001,0.7772301789367717,0.00022800340407291326
556,OC1=CC=CC=C1C(=O)C(=S),O-C6H4-CO-CS,166.008850432,1.4545454545454546,2.090909090909091,2.6363636363636362,160.153,0.5071847517255001,0.19972198745090994,0.19972198745090994,-0.5071847517255001,166.201,56.0,0.30559068615577784,0.9293221432231805,0.0020774228335221816,0.1971844791527837,0.6589609217077609,249.02782684836012,509.69105350162084,882.5613522503895,2.3215164885514175,4.546730477277763e-09,2.7373800000000004,0.6808388769925493,4.993189999999999,0.7298135284034403,0.00022075596280889028
254,COC(=S)C1=CSC=C1,CH2-O-CS-C4H2S,157.986006812,1.7777777777777777,2.5555555555555554,3.0,152.19899999999998,0.48618999544528224,0.19119248426846444,0.19119248426846444,-0.48618999544528224,158.24699999999999,48.0,0.3443523598572495,0.9556112335709094,0.004195464159350333,0.26063091640922414,0.8480649389265014,209.1133765033705,588.9422896506086,684.9158981073466,2.221585202203203,0.20814106045725939,2.4248000000000007,0.7675392501442959,5.124190000000006,0.8950400243022406,0.0002201985233526795
852,C(=O)C1=CSC=C1C(=O)N,CO-C4H2S-CO-NH,155.0040994,1.6,2.3,2.7,150.13799999999998,0.36555331913294115,0.24977351870992995,0.24977351870992995,-0.36555331913294115,155.17799999999997,52.0,0.2947643971677583,0.8913221934460179,0.001603660014551921,0.45916016975808366,0.5496209064250829,337.28458488623653,401.9546803823671,734.2783664254615,2.2158304756153915,9.41055823498548e-11,2.7266100000000004,0.6887469778235877,4.892680000000001,0.7880960344652653,0.00021494564280440624
427,C(=S)NC1=CC=CC=C1C,CS-NH-C6H4-CH2,151.045570288,1.4,2.1,2.7,142.16199999999998,0.3524309240898444,0.06585110261214501,0.06585110261214501,-0.3524309240898444,151.23399999999995,52.0,0.4475773811879852,0.9718538651771393,0.00496791559386435,0.24288248694083658,0.8046896314323931,196.9983325366872,575.4793139976437,789.3931505831943,2.42715793902201,0.06825434012371044,3.2882299999999987,0.6125696988310466,3.9261399999999975,0.7738177261817571,0.00021475827717945417
987,C(=S)C(=S)NC1=CSC=C1,CS-CS-NH-C4H2S,186.95841216,1.7,2.5,3.0,182.274,0.3452283314013739,0.11404486360966247,0.11404486360966247,-0.3452283314013739,187.31400000000002,52.0,0.520884424140093,0.9654106562022268,0.006036148564622899,0.18748801747805988,0.8031928581324862,257.7768703806808,1215.1683810708107,1227.6936461723471,2.582789093324847,1.0748549677000227e-09,2.9404899999999996,0.6276003121789364,4.819899999999999,0.8373866348390919,0.00021413446647512547
151,C1=CC=CC=C1C(=O)NC1=CSC=C1,C6H4-CO-NH-C4H2S,203.040484908,1.1428571428571428,1.9285714285714286,2.5714285714285716,194.194,0.3212142947064815,0.2551809425630799,0.2551809425630799,-0.3212142947064815,203.26600000000002,70.0,0.7564001422058815,0.9962626750913415,0.005158345591695507,0.08673157505252822,0.9112143629400314,177.88809459284718,1812.9325634506524,1990.327182147638,3.210547832393722,1.5052454096602686e-09,2.936550000000002,0.5998530796581791,5.648780000000001,1.0545354735621972,0.00021261617473226135
182,C1=CC=CC=C1NC(=O)C1=CSC=C1,C6H4-NH-CO-C4H2S,203.040484908,1.1428571428571428,1.9285714285714286,2.5714285714285716,194.194,0.32197319682951303,0.2560035563418342,0.2560035563418342,-0.32197319682951303,203.26600000000002,70.0,0.7689321430027778,0.9954828400711568,0.004844077890123088,0.08379393296578368,0.906241373327095,187.2029311077645,1828.575123905664,1957.5963346326052,3.2015598659270434,1.0136018074724689e-09,2.944920000000002,0.5924924634645282,5.747160000000001,0.8502711875705471,0.00021199866632866778
256,COC(=S)C(=O),CH2-O-CS-CO,103.993200368,2.0,2.5,2.5,100.09799999999998,0.4843575039945457,0.22393320091103341,0.22393320091103341,-0.4843575039945457,104.12999999999998,34.0,0.31059332758365166,0.9152121874126095,0.00562296757644791,0.37061866635498114,0.6528536853538935,109.59729819851164,178.91037617761253,290.7144181708601,1.6968973532741058,0.059872987316185546,3.049390000000001,0.6378904832652394,4.33205,0.7592978373928445,0.0002112007166826266
919,C(=O)OC1=CC=CC=C1C(=O),CO-O-C6H4-CO,150.031694052,1.1818181818181819,1.9090909090909092,2.5454545454545454,144.08499999999998,0.42799297616995025,0.29801882512748573,0.29801882512748573,-0.42799297616995025,150.13299999999998,56.0,0.18841020576218886,0.9047088944848204,0.0029031036183995544,0.4265395443400284,0.6271205630439985,342.0762166631184,444.19194708273017,569.2967248978553,2.17770880760661,0.18333789130327546,2.951050000000001,0.6543591571716312,4.457650000000003,0.7768995034419611,0.00021111693847827032
618,OC(=S)C(=O)C1=CSC=C1,O-CS-CO-C4H2S,171.965271368,1.7,2.4,2.8,168.19799999999998,0.49620000574577805,0.2392896550319916,0.2392896550319916,-0.49620000574577805,172.23,52.0,0.45581172102073136,0.9662349361279595,0.0033988126177880917,0.16532502884283062,0.8330042826624406,235.39620635489217,722.5225765830827,1051.9865023115665,2.351031424774526,1.2001350823650876e-10,2.6134799999999996,0.6996967567570627,5.554849999999999,1.4798604441783312,0.00020926872980858106
107,C1=CC=CC=C1C1=CSC=C1CO,C6H4-C4H2S-CH2-O,190.04523594,1.0769230769230769,1.8461538461538463,2.5384615384615383,180.18699999999995,0.3916266757957829,0.06955408697706462,0.06955408697706462,-0.3916266757957829,190.26699999999997,66.0,0.3221346530671832,0.9530145450448456,0.002101414169046381,0.31965664194143845,0.7579282482169121,362.13525947489825,940.3301302457285,1238.1462764259938,2.6506200424853166,0.08493950145707432,2.9973100000000024,0.6600158891456209,4.24278,0.8032795149873271,0.00020845512437501639
461,NC1=CSC=C1C(=O)C1=CC=CC=C1,NH-C4H2S-CO-C6H4,203.040484908,1.1428571428571428,1.8571428571428572,2.4285714285714284,194.19399999999996,0.39745379042933693,0.19543446499995323,0.19543446499995323,-0.39745379042933693,203.26600000000002,70.0,0.4536964437222195,0.9712827115549316,0.002291732097908186,0.2318840633055768,0.7812311266840443,352.9298500857746,1158.3934302634257,1457.3847031211358,2.76227696911321,0.025338700430797043,2.83426,0.6576696952343679,4.796290000000003,0.9913100531581216,0.0002074259636637527
470,NC1=CC=CC=C1C1=CSC=C1O,NH-C6H4-C4H2S-O,191.040484908,1.0769230769230769,1.8461538461538463,2.4615384615384617,182.18299999999996,0.5064308860027047,0.13365499835830763,0.13365499835830763,-0.5064308860027047,191.255,66.0,0.3782240276186958,0.9627528958269522,0.002789294254931722,0.27286123797998824,0.8196347986770074,286.3194922001366,969.3970781528324,1045.2299542049077,2.548812763085857,0.27239444920983974,3.046610000000001,0.6590568173422449,4.169220000000003,0.7556214608465154,0.00020621944648553891
681,C1=CSC=C1C(=O)NC1=CSC=C1,C4H2S-CO-NH-C4H2S,208.996905844,1.1538461538461537,1.9230769230769231,2.5384615384615383,202.23899999999998,0.3211887391690096,0.25602687711763067,0.25602687711763067,-0.3211887391690096,209.29500000000002,66.0,0.7703830506237551,0.9973500425925969,0.005759159054076679,0.07583721590939044,0.9181231419975242,172.13728538325253,1936.739110053356,2109.2827661126503,3.234077444445004,3.273106554028749e-09,2.8688900000000017,0.6189741216033411,5.558030000000002,0.9815966242755939,0.0002057345338458645
12,C1=CSC=C1C1=CC=CC=C1NC,C4H2S-C6H4-NH-CH2,189.061220352,1.1538461538461537,2.0,2.6923076923076925,178.19499999999996,0.38761941686734525,0.041706225429774806,0.041706225429774806,-0.38761941686734525,189.283,66.0,0.3999275196644977,0.9636197794609691,0.002448141071382425,0.27303996760194266,0.7695657015773141,323.53538604645377,922.4113777170345,1178.724340672974,2.6245297883259906,0.06841099827719692,3.21035,0.61655009710994,4.0910100000000025,0.7444097436030546,0.00020538752419472746
1026,NC1=CC=CC=C1NC(=S),NH-C6H4-NH-CS,152.040819256,1.4,2.1,2.7,144.158,0.3970466645050756,0.0659001165515469,0.0659001165515469,-0.3970466645050756,152.22199999999998,52.0,0.39513951081441323,0.97212362492981,0.0043383452483956135,0.23047372983362535,0.7993892691388349,167.26046517694067,666.0870892914127,895.1807251474941,2.2129264526085826,0.05305881270544783,3.303989999999999,0.6130434649614052,3.9790899999999976,0.698089436091875,0.0002034208494479431
699,C1=CSC=C1NC(=O)C1=CSC=C1,C4H2S-NH-CO-C4H2S,208.996905844,1.1538461538461537,1.9230769230769231,2.5384615384615383,202.23899999999998,0.3211887391690096,0.25602687711763067,0.25602687711763067,-0.3211887391690096,209.29500000000002,66.0,0.7956442583451735,0.9970913073383175,0.005954583411043129,0.07274862027528246,0.9184654041356536,176.75933307165164,1946.517696897555,2078.769306272834,3.2323179090130645,2.4044329617977423e-09,2.8678600000000016,0.6175575655415396,5.598930000000001,1.0114319272530576,0.00020079195947578652
862,C(=O)C1=CC=CC=C1OC(=O),CO-C6H4-O-CO,150.031694052,1.1818181818181819,1.9090909090909092,2.5454545454545454,144.08499999999998,0.42799297616995025,0.29801882512748573,0.29801882512748573,-0.42799297616995025,150.13299999999998,56.0,0.1618578387387614,0.8565384019657256,0.003050751196661419,0.4340004304644427,0.6205827876817644,331.3558398455278,421.53285547619646,594.1136277746567,2.1725036410787575,0.19909578061160332,2.99792,0.6316403903874711,4.519000000000002,0.7575406367262825,0.00020049215449608848
59,C1=CSC=C1C(=S)CC(=O),C4H2S-CS-CH2-CO,169.986006812,1.8,2.6,3.1,164.20999999999998,0.30299494643843755,0.12473886395006813,0.12473886395006813,-0.30299494643843755,170.25799999999998,52.0,0.24319610760989482,0.9878179967235257,0.002534787681727051,0.39330873399019745,0.7728496247068726,293.52956000914975,652.7342022266424,897.9951247501147,2.4381530771727653,0.19726535487781527,2.850250000000001,0.6477180086820873,4.89322,0.7152407091440763,0.00019907641895926248
700,C1=CSC=C1NC(=S)C1=CSC=C1,C4H2S-NH-CS-C4H2S,224.974062224,1.1538461538461537,1.9230769230769231,2.5384615384615383,218.307,0.345397564901445,0.11134961404197057,0.11134961404197057,-0.345397564901445,225.363,66.0,0.6939668387196698,0.9928161715980817,0.0037994019431957836,0.11145894991423867,0.917390952154675,242.23612594524096,2019.176041196452,2145.7469798054285,3.1741038362466667,0.10168109172382891,3.018930000000001,0.5848491467388817,5.08173,0.8770164948478683,0.00018954986578793048
246,COC1=CC=CC=C1C1=CSC=C1,CH2-O-C6H4-C4H2S,190.04523594,1.1538461538461537,2.0,2.6923076923076925,180.18699999999995,0.49611364679357056,0.12620971413429535,0.12620971413429535,-0.49611364679357056,190.267,66.0,0.4028180441809339,0.9644870506801408,0.0024552065406669983,0.2708383306184708,0.770841194334237,320.6347018876046,928.973184507634,1221.048726370612,2.613957245522556,0.06848969253093926,3.219090000000002,0.6095978236678126,4.044720000000002,0.7702314264463821,0.00018716573839614833
570,OCC1=CC=CC=C1C1=CSC=C1,O-CH2-C6H4-C4H2S,190.04523594,1.1538461538461537,2.0,2.6923076923076925,180.18699999999995,0.39165746405025437,0.06873842776427841,0.06873842776427841,-0.39165746405025437,190.267,66.0,0.3976965371266099,0.9573200427694255,0.0022941402931448344,0.2815314926052556,0.7649393004336208,340.9638805290289,939.774022351668,1206.0723092258415,2.655217966100437,0.06933064510708487,3.138900000000001,0.6116156521301327,4.214880000000002,0.7846875592178763,0.00018570165987208121
565,OC1=CC=CC=C1NC(=S),O-C6H4-NH-CS,153.024834844,1.4,2.1,2.7,146.14999999999998,0.5057753615651914,0.13852192136100377,0.13852192136100377,-0.5057753615651914,153.206,52.0,0.4380826041236274,0.9842373875327366,0.004795322110655037,0.22323436754860754,0.8280113236369753,209.07371773767605,628.6962562883391,811.9279446707554,2.5287889277857207,0.06082468311999884,3.2016800000000005,0.6154713777017631,4.085489999999998,0.731125910206574,0.00018354246281132854
690,C1=CSC=C1C(=S)NC1=CSC=C1,C4H2S-CS-NH-C4H2S,224.974062224,1.1538461538461537,1.9230769230769231,2.5384615384615383,218.307,0.345397564901445,0.11134961404197057,0.11134961404197057,-0.345397564901445,225.36300000000003,66.0,0.6879134611997648,0.9937797859073193,0.003864916212587381,0.12388539666715886,0.9155530650347542,246.3298661267337,1994.377476879328,2127.6795549714366,3.155566446590048,0.09066098451734464,3.020480000000001,0.583559137165631,5.06409,0.8780423635422253,0.00018345404463886356
485,NCC1=CC=CC=C1C1=CSC=C1,NH-CH2-C6H4-C4H2S,189.061220352,1.1538461538461537,2.0,2.6923076923076925,178.19499999999996,0.326477877343452,0.018381189272769043,0.018381189272769043,-0.326477877343452,189.283,66.0,0.39643757422026377,0.9639850412880117,0.0024686062298026894,0.2613061103856749,0.7742580351417774,321.9458555041321,949.0932632251815,1209.2827070801054,2.632126297008971,0.06825246929291637,3.270020000000001,0.6117174534781207,3.917860000000002,0.7622478926990541,0.0001822885068333388
141,C1=CC=CC=C1C(=O)C1=CSC=C1N,C6H4-CO-C4H2S-NH,203.040484908,1.1428571428571428,1.8571428571428572,2.4285714285714284,194.19399999999996,0.39745379042933693,0.19543446499995323,0.19543446499995323,-0.39745379042933693,203.266,70.0,0.4572885265107707,0.9717996681818644,0.0021802802659612224,0.23749225335909885,0.7851605615623714,349.3109567125067,1162.7931770294106,1478.2857106565748,2.763516025703954,0.028390755701458124,2.829439999999999,0.6471939770299255,4.888670000000003,0.9209310449877224,0.0001800996774808898
210,CC1=CSC=C1C(=S)C(=O),CH2-C4H2S-CS-CO,169.986006812,1.7,2.4,2.8,164.20999999999998,0.2969337242095544,0.16099710767792041,0.16099710767792041,-0.2969337242095544,170.25799999999998,52.0,0.2323780426005987,0.9056755667311339,0.00313121998915362,0.42614775639915153,0.9427729635405562,303.8506280699735,752.5647156881201,800.0957004707666,2.252817006477012,0.34671990868947644,2.6688599999999996,0.688493507486942,5.014310000000002,0.9329217972208915,0.00017956234945710857
859,C(=O)C1=CC=CC=C1C(=O)N,CO-C6H4-CO-NH,149.047678464,1.3636363636363635,2.0,2.4545454545454546,142.093,0.3655789040883798,0.24892506709000847,0.24892506709000847,-0.3655789040883798,149.14899999999997,56.0,0.25442870980932464,0.8896249555649782,0.001636011744327496,0.3974130445473487,0.5293561445887813,321.78444175754777,404.22806204131956,697.822479682327,2.213720017642188,1.3429879246658078e-09,2.7769899999999996,0.6762607751198707,4.7137899999999995,0.7674320003097636,0.0001794000298292507
481,NCC1=CSC=C1C1=CC=CC=C1,NH-CH2-C4H2S-C6H4,189.061220352,1.0769230769230769,1.8461538461538463,2.5384615384615383,178.19499999999996,0.32645306713043476,0.019213765074829057,0.019213765074829057,-0.32645306713043476,189.28300000000002,66.0,0.38385062535266784,0.9558790599450966,0.0022337659918437495,0.31624247867645267,0.7657972639723895,346.4324445780811,930.2058254855451,1213.2151750027163,2.6432694698655546,0.08306740569534635,3.2476100000000034,0.60180849620639,3.9653600000000004,0.8061586647546006,0.0001790459841911482
1081,OC(=S)CO,O-CS-CH2-O,91.993200368,1.8,2.0,2.0,88.08699999999999,0.5003237307470265,0.18230031794582807,0.18230031794582807,-0.5003237307470265,92.119,30.0,0.3723470744468363,0.9538835042709913,0.012417801428697238,0.28904441302202905,0.7781807274309416,60.93377686918675,166.74276872863842,215.6107856193779,1.5828160825869408,0.1332174175658411,3.053780000000002,0.6752488059639447,3.9661300000000015,0.7666113261281969,0.00017518461451613963
482,NCC1=CSC=C1C(=O),NH-CH2-C4H2S-CO,141.024834844,1.6666666666666667,2.4444444444444446,2.888888888888889,134.13899999999998,0.3264517215989165,0.1507138865151036,0.1507138865151036,-0.3264517215989165,141.19499999999996,48.0,0.26013322851180637,0.9071034185238959,0.002534919279442959,0.38799389571809395,0.5623160813612346,228.90169022910607,348.7488818944117,563.6314057678289,2.0734962093297584,4.237305056425965e-12,2.8923,0.6531491210480372,4.56204,0.7428286512470662,0.0001737281285344651
